tags,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,title,owner.reputation,owner.user_id,owner.user_type,owner.accept_rate,owner.display_name
"['python', 'json', 'pandas', 'nested', 'format']",32983,34342488.0,1,33,2020-06-08 20:04:15,2015-12-17 18:43:04,2017-05-23 11:33:16,34341974,CC BY-SA 3.0,Nested Json to pandas DataFrame with specific format,425.0,4338432.0,registered,60.0,figgy
"['python', 'pandas', 'dataframe', 'lambda', 'apply']",28489,29155455.0,1,33,2020-05-21 03:18:58,2015-03-19 21:25:34,2020-05-21 03:17:03,29155310,CC BY-SA 4.0,Trouble passing in lambda to apply for pandas DataFrame,7563.0,2236401.0,registered,83.0,sedavidw
"['python', 'pandas', 'dataframe', 'merge', 'anti-join']",20838,38516887.0,6,33,2020-05-02 12:43:57,2016-07-22 01:05:11,2016-11-09 00:45:25,38516664,CC BY-SA 3.0,Anti-Join Pandas,403.0,6107090.0,registered,71.0,Ayelavan
"['python', 'pandas', 'nan']",49057,27755103.0,3,33,2019-12-14 07:58:56,2015-01-03 12:32:20,2019-12-14 07:58:56,27754891,CC BY-SA 4.0,Check if single cell value is NaN in Pandas,402.0,3766180.0,registered,100.0,vidit
"['python', 'pandas', 'histogram']",125081,,2,33,2020-05-26 03:27:38,2017-02-27 21:56:46,2020-05-26 03:26:20,42496508,CC BY-SA 4.0,Why isn&#39;t this code to plot a histogram on a continuous value Pandas column working?,4970.0,2769240.0,registered,21.0,Baktaawar
"['pandas', 'pylint']",15240,35106735.0,3,33,2019-06-21 09:02:22,2015-11-27 16:48:01,2015-11-27 22:24:23,33961756,CC BY-SA 3.0,Disabling Pylint no member- E1101 error for specific libraries,1943.0,1064197.0,registered,89.0,Michael WS
"['python', 'pandas', 'numpy', 'dataframe', 'types']",46092,40095999.0,4,33,2020-02-03 19:21:52,2016-10-17 21:10:28,2017-05-23 11:47:09,40095712,CC BY-SA 3.0,When to apply(pd.to_numeric) and when to astype(np.float64) in python?,2253.0,2780360.0,registered,81.0,d8aninja
"['python', 'pandas', 'multiprocessing']",46664,36851214.0,2,33,2016-04-25 21:55:34,2016-04-22 12:54:24,2016-04-22 16:17:14,36794433,CC BY-SA 3.0,Python: using multiprocessing on a pandas dataframe,3199.0,2213669.0,registered,92.0,dustin
"['python', 'pandas']",15937,46054354.0,2,33,2020-02-05 13:51:06,2017-09-05 11:51:37,,46054318,CC BY-SA 3.0,Tilde sign in python dataframe,5292.0,6164611.0,registered,69.0,Nirojan Selvanathan
"['python', 'pandas', 'numpy', 'linear-regression', 'statsmodels']",9474,44478699.0,2,33,2020-04-18 08:04:53,2017-06-06 01:31:19,2017-06-15 17:41:08,44380068,CC BY-SA 3.0,Pandas rolling regression: alternatives to looping,23984.0,7954504.0,registered,99.0,Brad Solomon
"['python', 'numpy', 'pandas', 'scikit-learn']",24945,28384887.0,5,32,2018-12-12 22:48:58,2015-02-07 16:43:17,,28384680,CC BY-SA 3.0,"Scikit-Learn&#39;s Pipeline: A sparse matrix was passed, but dense data is required",1021.0,4540977.0,registered,100.0,Ada Stra
"['python', 'csv', 'pandas', 'gzip', 'export-to-csv']",32758,37195394.0,4,32,2017-09-06 10:55:53,2016-05-12 16:57:49,,37193157,CC BY-SA 3.0,Apply GZIP compression to a CSV in Python Pandas,710.0,2752159.0,registered,56.0,user2752159
"['python', 'pandas', 'dataframe']",42724,33975407.0,2,32,2020-04-20 05:25:04,2015-11-28 18:50:28,2015-11-28 19:59:17,33975128,CC BY-SA 3.0,pandas get minimum value of two columns as part of an equation,6472.0,3474956.0,registered,83.0,kilojoules
"['python', 'pandas']",50900,29836715.0,3,32,2020-04-30 19:20:35,2015-04-24 00:02:59,2015-04-24 00:29:58,29836477,CC BY-SA 3.0,Pandas create new column with count from groupby,1275.0,4793408.0,registered,94.0,GNMO11
"['python', 'pandas', 'pyspark', 'spark-dataframe']",93666,42412900.0,4,32,2020-05-05 22:05:40,2016-08-21 18:24:58,,39067505,CC BY-SA 3.0,Pyspark: display a spark data frame in a table format,14114.0,3993270.0,registered,66.0,Edamame
"['python', 'pandas', 'dataframe', 'subtraction']",29164,,7,32,2019-07-11 20:37:59,2016-05-19 03:54:18,2016-05-19 03:57:46,37313691,CC BY-SA 3.0,How to remove a pandas dataframe from another dataframe,1869.0,4544561.0,registered,0.0,176coding
"['python', 'pandas', 'dataframe', 'series']",69243,43620031.0,4,32,2020-06-12 08:37:47,2017-04-25 19:59:03,2017-05-23 12:02:34,43619896,CC BY-SA 3.0,Python Pandas iterate over rows and access column names,6994.0,4057186.0,registered,90.0,edesz
"['python', 'pandas', 'dataframe', 'nan']",50022,47440315.0,3,32,2019-06-21 11:12:27,2017-11-22 16:53:19,2017-11-22 23:48:19,47440077,CC BY-SA 3.0,Checking if particular value (in cell) is NaN in pandas DataFrame not working using ix or iloc,2400.0,5399268.0,registered,95.0,Cedric Zoppolo
"['python', 'pandas', 'numpy', 'dataframe', 'hdf5']",31977,37929007.0,1,32,2019-11-19 01:51:54,2016-06-20 17:51:23,2019-11-19 01:51:54,37928794,,which is faster for load: pickle or hdf5 in python,3909.0,3462321.0,registered,83.0,denvar
"['python', 'python-2.7', 'pandas']",30548,32465968.0,3,32,2020-03-24 16:09:30,2015-09-08 17:56:29,,32464280,CC BY-SA 3.0,converting currency with $ to numbers in Python pandas,1298.0,2088027.0,registered,91.0,kevin
"['python', 'json', 'pandas']",30803,28590865.0,1,32,2015-02-18 18:13:49,2015-02-18 18:04:14,,28590663,CC BY-SA 3.0,Pandas dataframe to json without index,907.0,3146833.0,registered,44.0,Eric Miller
"['python', 'pandas', 'xlrd']",22558,29876239.0,2,32,2018-08-31 15:41:40,2015-04-26 09:56:39,2015-06-05 18:55:50,29876184,CC BY-SA 3.0,GroupBy results to dictionary of lists,381.0,4808169.0,registered,83.0,SuperDougDougy
"['python', 'pandas', 'numpy', 'dataframe']",16283,43214205.0,5,32,2020-06-13 07:56:45,2017-04-04 17:47:55,,43214204,CC BY-SA 3.0,How do I tell if a column in a pandas dataframe is of type datetime? How do I tell if a column is numerical?,2837.0,4667484.0,registered,,Charlie Haley
"['python', 'pandas', 'numpy', 'dataframe']",23348,41256772.0,1,32,2016-12-21 07:02:52,2016-12-21 06:42:48,2016-12-21 06:52:54,41256648,CC BY-SA 3.0,Select multiple ranges of columns in Pandas DataFrame,1399.0,1036530.0,registered,48.0,Alex
"['python', 'pandas']",39875,,4,32,2019-09-05 14:53:57,2018-11-21 15:07:18,,53414960,CC BY-SA 4.0,How do I create a sum row and sum column in pandas?,37660.0,344286.0,registered,92.0,Wayne Werner
"['python', 'pandas', 'python-2.7', 'merge']",53162,37697279.0,2,32,2020-06-30 13:07:10,2016-06-08 08:31:55,2020-06-30 13:07:10,37697195,CC BY-SA 4.0,how to merge two data frames based on particular column in pandas python?,972.0,6037984.0,registered,95.0,Sai Rajesh
"['python', 'pandas', 'count', 'group-by']",29028,29791952.0,1,32,2017-06-08 12:29:27,2015-04-22 08:28:32,,29791785,CC BY-SA 3.0,Python pandas: Add a column to my dataframe that counts a variable,4748.0,2058811.0,registered,70.0,UserYmY
"['python-3.x', 'pandas', 'concat', 'cbind']",44507,28595765.0,1,32,2018-04-22 22:40:26,2015-02-18 23:07:08,2015-08-29 04:34:51,28595701,CC BY-SA 3.0,pandas equivalent of R&#39;s cbind (concatenate/stack vectors vertically),5023.0,2526657.0,registered,79.0,uday
"['python', 'pandas', 'dataframe']",17609,,1,32,2020-01-31 10:21:10,2016-10-31 17:51:05,,40347689,,dataframe.describe() suppress scientific notation,578.0,6135337.0,registered,,mfabi
"['python', 'python-2.7', 'pandas', 'dataframe', 'resampling']",22856,36223274.0,5,32,2019-12-23 10:34:25,2016-03-25 15:32:17,2017-05-23 12:34:20,36222928,CC BY-SA 3.0,Pandas OHLC aggregation on OHLC data,363.0,3439187.0,registered,71.0,user3439187
"['python', 'python-2.7', 'pandas', 'merge']",36688,31529002.0,3,32,2018-12-15 13:06:51,2015-07-21 01:17:24,2018-01-24 21:50:17,31528819,CC BY-SA 3.0,Using Merge on a column and Index in Pandas,5655.0,2242044.0,registered,83.0,user2242044
"['python', 'pandas']",22202,31713471.0,4,32,2019-08-11 00:04:50,2015-07-29 02:06:02,2016-09-28 00:56:12,31690076,CC BY-SA 3.0,Creating large Pandas DataFrames: preallocation vs append vs concat,2904.0,1884171.0,registered,67.0,andrew
"['python', 'pandas']",13014,,3,32,2019-12-12 23:23:18,2015-07-22 15:21:19,2019-03-09 00:27:31,31567401,CC BY-SA 4.0,Get the same hash value for a Pandas DataFrame each time,1101.0,1602831.0,registered,70.0,mkurnikov
"['python', 'pandas', 'dataframe']",62699,,3,32,2018-12-15 13:06:13,2015-01-27 16:02:48,2018-12-08 23:31:57,28174752,CC BY-SA 4.0,pandas merge dataframe with NaN (or &quot;unknown&quot;) for missing values,2178.0,813100.0,registered,81.0,Kevin Thompson
"['python', 'pandas', 'import-from-excel']",40597,28769537.0,6,32,2020-06-30 10:53:14,2015-02-27 13:21:02,2015-02-27 14:20:29,28766133,CC BY-SA 3.0,Faster way to read Excel files to pandas dataframe,1917.0,4021797.0,registered,100.0,jsignell
"['python', 'python-2.7', 'pandas']",61324,31269618.0,3,31,2019-04-29 10:32:27,2015-07-07 12:59:54,2015-07-07 13:06:40,31269216,CC BY-SA 3.0,Applying uppercase to a column in pandas dataframe,403.0,4194419.0,registered,100.0,Gil5Ryan
"['python', 'pandas', 'dataframe', 'series']",52907,,14,31,2020-06-05 09:59:56,2016-12-01 02:43:26,2019-01-20 02:22:51,40901770,CC BY-SA 4.0,Is there a simple way to change a column of yes/no to 1/0 in a Pandas dataframe?,704.0,1993824.0,registered,33.0,Mushu909
"['python', 'pandas']",63146,38516583.0,3,31,2020-01-27 20:44:43,2016-07-22 00:42:15,,38516481,CC BY-SA 3.0,Trying to remove commas and dollars signs with Pandas in Python,641.0,6538640.0,registered,80.0,Mark
"['python', 'pandas', 'relative-path']",132177,,9,31,2020-02-28 13:51:00,2016-02-13 19:25:48,2020-06-20 09:12:55,35384358,CC BY-SA 4.0,How to open my files in data_folder with pandas using relative path?,4631.0,4544413.0,registered,78.0,Luis Ramon Ramirez Rodriguez
"['python', 'pandas', 'dataframe', 'datetime64']",23202,45304665.0,8,31,2020-03-13 10:15:50,2017-07-25 13:16:29,2017-07-25 15:01:15,45304531,CC BY-SA 3.0,Extracting the first day of month of a datetime type column in pandas,1962.0,5698888.0,registered,84.0,chessosapiens
"['python-2.7', 'pandas', 'numpy']",65771,44239421.0,3,31,2019-12-10 15:42:52,2017-05-29 09:17:19,2019-12-10 15:42:52,44238796,,Convert pandas series into numpy array,621.0,2939310.0,registered,50.0,vishnu
"['python', 'pandas', 'numpy', 'scikit-learn']",30334,44115314.0,3,31,2019-02-16 10:37:44,2017-05-22 13:41:51,,44114463,CC BY-SA 3.0,Stratified Sampling in Pandas,1753.0,5766416.0,registered,67.0,Wboy
"['python', 'pandas', 'dataframe', 'series', 'kaggle']",62537,39551952.0,2,31,2018-07-08 00:00:19,2016-09-17 20:46:07,2017-05-23 12:17:08,39551566,CC BY-SA 3.0,Create a set from a series in pandas,391.0,6163540.0,registered,57.0,Julio Arriaga
"['python', 'pandas', 'append', 'concat']",72313,37009377.0,3,31,2020-03-18 16:08:20,2016-05-03 16:18:04,2016-05-04 07:30:30,37009287,CC BY-SA 3.0,Using pandas .append within for loop,621.0,5953206.0,registered,58.0,calpyte
"['python', 'numpy', 'multidimensional-array', 'count']",547546,28663910.0,31,380,2020-06-26 21:53:56,2015-02-22 22:05:48,2018-06-21 09:16:00,28663856,CC BY-SA 4.0,How to count the occurrence of certain item in an ndarray in Python?,4235.0,3341945.0,registered,86.0,mflowww
"['python', 'performance', 'numpy']",433134,,11,343,2020-04-30 17:04:35,2016-02-05 02:08:10,2016-02-05 02:09:27,35215161,CC BY-SA 3.0,Most efficient way to map function over numpy array,4411.0,3334595.0,registered,12.0,Ryan
"['python', 'numpy', 'multidimensional-array', 'mesh', 'numpy-ndarray']",162869,36014586.0,6,305,2020-06-08 14:10:09,2016-03-15 13:43:43,2018-09-07 10:11:57,36013063,CC BY-SA 4.0,What is the purpose of meshgrid in Python / NumPy?,4437.0,3441597.0,registered,89.0,HonzaB
"['python', 'numpy', 'multidimensional-array', 'flatten', 'numpy-ndarray']",76043,28930580.0,3,294,2019-11-22 18:44:36,2015-03-08 18:49:44,2019-04-27 21:20:36,28930465,CC BY-SA 4.0,What is the difference between flatten and ravel functions in numpy?,4516.0,4110320.0,registered,0.0,cryptomanic
"['python', 'numpy', 'machine-learning', 'logistic-regression', 'softmax']",224714,34969389.0,22,246,2020-05-11 16:27:22,2016-01-23 20:52:50,2017-12-11 15:18:51,34968722,CC BY-SA 3.0,How to implement the Softmax function in Python,82941.0,610569.0,registered,90.0,alvas
"['python', 'numpy', 'machine-learning', 'numpy-ndarray', 'one-hot-encoding']",183813,29831596.0,19,229,2020-04-10 23:42:09,2015-04-23 18:24:54,2019-04-27 22:26:26,29831489,CC BY-SA 4.0,Convert array of indices to 1-hot encoded numpy array,2969.0,938325.0,registered,100.0,James Atwood
"['python', 'numpy', 'multidimensional-array', 'array-broadcasting', 'numpy-ndarray']",150565,,4,185,2020-05-25 20:39:58,2015-03-24 19:18:59,2018-01-22 20:25:23,29241056,CC BY-SA 3.0,How does numpy.newaxis work and when to use it?,2059.0,2934350.0,registered,14.0,Yue Harriet Huang
"['python', 'numpy', 'tensorflow']",347785,37912938.0,9,181,2020-06-09 12:43:41,2015-12-04 20:55:54,2017-11-06 14:36:42,34097281,CC BY-SA 3.0,How can I convert a tensor into a numpy array in TensorFlow?,9007.0,1978504.0,registered,73.0,mathetes
"['python', 'windows', 'python-3.x', 'numpy', 'pip']",247308,29860484.0,15,168,2020-03-08 11:31:29,2015-01-28 11:00:07,2016-12-17 03:07:38,28190534,CC BY-SA 3.0,Windows Scipy Install: No Lapack/Blas Resources Found,2300.0,4402407.0,registered,88.0,tjb305
"['python', 'numpy', 'scipy']",178657,34667386.0,2,168,2019-10-10 17:45:05,2016-01-07 23:51:25,2017-12-28 13:30:08,34667282,,"numpy.where() detailed, step-by-step explanation / examples",6314.0,2880212.0,registered,58.0,Alexandre Holden Daly
"['python', 'numpy', 'pandas']",255193,30522778.0,7,164,2020-06-04 19:28:29,2015-05-29 06:37:49,2019-01-26 13:54:25,30522724,CC BY-SA 4.0,Take multiple lists into dataframe,2211.0,3105909.0,registered,70.0,jfalkson
"['python', 'numpy', 'statistics', 'scikit-learn', 'regression']",176310,,9,154,2020-04-28 23:05:21,2015-01-13 17:46:13,,27928275,CC BY-SA 3.0,Find p-value (significance) in scikit-learn LinearRegression,2147.0,1794765.0,registered,57.0,elplatt
"['python', 'numpy', 'scikit-learn']",86374,40846742.0,10,148,2018-12-28 13:32:40,2016-11-28 13:17:48,2018-08-02 11:12:11,40845304,CC BY-SA 4.0,"RuntimeWarning: numpy.dtype size changed, may indicate binary incompatibility",2484.0,3319713.0,registered,65.0,Blue482
"['pandas', 'numpy', 'dataframe', 'machine-learning', 'scikit-learn']",87695,38251213.0,5,140,2020-05-18 18:08:37,2016-07-07 16:26:26,2017-06-20 21:01:54,38250710,CC BY-SA 3.0,"How to split data into 3 sets (train, validation and test)?",6790.0,3450064.0,registered,74.0,CentAu
"['python', 'numpy', 'matplotlib']",325844,33282548.0,5,135,2019-11-26 17:05:46,2015-10-22 13:37:08,,33282368,CC BY-SA 3.0,Plotting a 2D heatmap with Matplotlib,15565.0,3320135.0,registered,43.0,Karnivaurus
"['python', 'numpy', 'math', 'max']",165986,33569857.0,4,129,2020-04-22 05:02:09,2015-11-06 15:02:46,2017-01-10 21:20:34,33569668,CC BY-SA 3.0,numpy max vs amax vs maximum,13703.0,230468.0,registered,58.0,DilithiumMatrix
"['python', 'pandas', 'numpy', 'scikit-learn']",116495,,8,116,2020-06-06 06:36:24,2015-12-08 20:47:29,2020-06-20 09:12:55,34165731,CC BY-SA 4.0,A column-vector y was passed when a 1d array was expected,11452.0,1089623.0,registered,84.0,Klausos Klausos
"['python', 'loops', 'numpy', 'operators']",127674,41446882.0,6,115,2019-05-01 15:57:13,2017-01-03 15:27:00,2017-01-03 19:01:40,41446833,,What is the difference between i = i + 1 and i += 1 in a &#39;for&#39; loop?,1017.0,2758652.0,registered,80.0,Adam Fjeldsted
"['python', 'numpy', 'matrix-multiplication', 'python-3.5']",81562,34142617.0,6,112,2020-07-01 09:45:50,2015-12-07 20:23:26,2015-12-07 20:50:06,34142485,CC BY-SA 3.0,Difference between numpy dot() and Python 3.5+ matrix multiplication @,2846.0,3604473.0,registered,66.0,blaz
"['python', 'numpy', 'keras']",120130,56243777.0,18,109,2020-06-01 05:32:04,2019-04-28 13:39:33,2019-06-19 10:42:05,55890813,CC BY-SA 4.0,How to fix &#39;Object arrays cannot be loaded when allow_pickle=False&#39; for imdb.load_data() function?,1196.0,11423025.0,registered,,Kanad
"['python', 'pandas', 'numpy', 'dataframe', 'types']",90178,37562101.0,4,105,2020-06-08 23:47:58,2016-06-01 07:22:00,2020-06-08 23:47:58,37561991,CC BY-SA 4.0,"What is dtype(&#39;O&#39;), in pandas?",15724.0,1613983.0,registered,79.0,quant
"['python', 'numpy', 'is-empty']",95309,36783987.0,3,102,2019-10-11 19:30:36,2016-04-22 02:48:01,2017-10-03 01:47:24,36783921,CC BY-SA 3.0,ValueError when checking if variable is None or numpy.array,3483.0,590847.0,registered,68.0,rkjt50r983
"['python', 'arrays', 'numpy']",55462,32171971.0,6,101,2020-03-20 14:16:13,2015-08-23 21:51:14,2019-07-26 16:33:54,32171917,CC BY-SA 4.0,"copy 2D array into 3rd dimension, N times (Python)",4242.0,5032941.0,registered,76.0,anon01
"['python', 'pandas', 'numpy', 'dataframe']",121579,44123892.0,2,99,2019-06-23 03:39:01,2017-05-23 00:14:45,2017-05-23 00:30:39,44123874,CC BY-SA 3.0,&#39;DataFrame&#39; object has no attribute &#39;sort&#39;,1887.0,7892936.0,registered,62.0,Shi Jie Tio
"['python', 'numpy', 'matrix', 'matrix-multiplication', 'elementwise-operations']",207916,40035266.0,4,99,2018-07-12 06:23:31,2016-10-14 04:35:47,2017-12-22 00:02:44,40034993,CC BY-SA 3.0,How to get element-wise matrix multiplication (Hadamard product) in numpy?,3119.0,2651924.0,registered,56.0,Malintha
"['python', 'arrays', 'numpy']",180335,28440249.0,3,98,2019-03-08 07:48:54,2015-02-10 19:02:18,2015-02-10 19:11:19,28439701,CC BY-SA 3.0,How to save and load numpy.array() data properly?,3525.0,2652811.0,registered,58.0,bluevoxel
"['python', 'pandas', 'numpy', 'dataframe', 'binning']",101107,45273750.0,2,96,2020-04-17 12:02:02,2017-07-24 06:13:08,2020-04-17 12:02:02,45273731,CC BY-SA 4.0,Binning column with python pandas,17798.0,140100.0,registered,91.0,Night Walker
"['python', 'numpy', 'tensorflow', 'deep-learning']",53011,35688187.0,6,95,2020-03-05 07:52:54,2016-02-28 20:11:43,2016-02-28 21:02:15,35687678,CC BY-SA 3.0,Using a pre-trained word embedding (word2vec or Glove) in TensorFlow,1171.0,3147590.0,registered,67.0,user3147590
"['python', 'arrays', 'numpy', 'pandas']",119433,36001191.0,3,93,2020-05-26 15:48:09,2016-03-15 01:14:18,,36000993,CC BY-SA 3.0,Numpy isnan() fails on an array of floats (from pandas dataframe apply),1554.0,4294553.0,registered,80.0,tim654321
"['python', 'windows', 'python-2.7', 'numpy', 'scipy']",103019,37281256.0,9,92,2019-05-20 14:02:29,2016-05-17 04:52:01,2017-06-04 05:23:55,37267399,CC BY-SA 3.0,ImportError: cannot import name NUMPY_MKL,1149.0,4656411.0,registered,50.0,Steve
"['python', 'image', 'numpy', 'scipy', 'resize']",150595,48121983.0,7,90,2020-02-12 20:31:12,2018-01-05 22:03:38,,48121916,CC BY-SA 3.0,Numpy Resize/Rescale Image,1366.0,8848969.0,registered,60.0,Brian Hamill
"['pandas', 'numpy', 'docker', 'alpine']",38408,49057289.0,5,90,2020-04-29 05:00:27,2018-02-28 20:10:17,,49037742,CC BY-SA 3.0,Why does it take ages to install Pandas on Alpine Linux,2501.0,3089468.0,registered,64.0,moku
"['python', 'arrays', 'numpy', 'variable-assignment', 'in-place']",7014,35036528.0,3,89,2017-07-18 12:49:25,2016-01-27 11:29:43,2017-07-18 12:49:25,35036126,CC BY-SA 3.0,Difference between a -= b and a = a - b in Python,875.0,3169567.0,registered,75.0,iasonas
"['python', 'numpy', 'machine-learning', 'mean', 'tensorflow']",63290,34237210.0,4,89,2019-10-25 13:58:53,2015-12-12 00:21:08,2019-10-25 13:58:53,34236252,,What is the difference between np.mean and tf.reduce_mean?,20908.0,678572.0,registered,86.0,O.rka
"['python', 'numpy', 'numerical-methods']",7110,38295695.0,1,87,2016-07-14 18:18:56,2016-07-10 19:02:56,2016-07-12 18:36:25,38295501,CC BY-SA 3.0,Is there special significance to 16331239353195370.0?,5815.0,6510497.0,registered,85.0,Aguy
"['python', 'python-2.7', 'numpy']",15019,36603274.0,5,85,2019-08-10 09:06:27,2016-04-13 15:27:15,2019-08-10 09:06:27,36603042,CC BY-SA 4.0,What does x[x &lt; 2] = 0 mean in Python?,1954.0,6107054.0,registered,70.0,aberger
"['python', 'pandas', 'numpy', 'nan', 'difference']",30268,33346694.0,5,84,2019-12-25 12:55:58,2015-10-26 13:08:36,2019-12-25 12:55:58,33346591,CC BY-SA 4.0,What is the difference between size and count in pandas?,1585.0,2432586.0,registered,69.0,Donovan Thomson
